Date,Subscriber count
2020-11-11,572000.0
2020-11-12,573000.0
2020-11-13,575000.0
2020-11-14,576000.0
2020-11-15,578000.0
2020-11-16,579000.0
2020-11-17,581000.0
2020-11-18,582000.0
2020-11-19,584000.0
2020-11-20,586000.0
2020-11-21,587000.0
2020-11-22,589000.0
2020-11-23,590000.0
2020-11-24,592000.0
2020-11-25,593000.0
2020-11-26,595000.0
2020-11-27,596000.0
2020-11-28,598000.0
2020-11-29,599000.0
2020-11-30,603000.0
2020-12-01,605000.0
2020-12-02,607000.0
2020-12-03,609000.0
2020-12-04,611000.0
2020-12-05,613000.0
2020-12-06,615000.0
2020-12-07,617000.0
2020-12-08,619000.0
2020-12-09,621000.0
2020-12-10,624000.0
2020-12-11,626000.0
2020-12-12,628000.0
2020-12-13,630000.0
2020-12-14,632000.0
2020-12-15,634000.0
2020-12-16,636000.0
2020-12-17,638000.0
2020-12-18,640000.0
2020-12-19,642000.0
2020-12-20,645000.0
2020-12-21,647000.0
2020-12-22,649000.0
2020-12-23,651000.0
2020-12-24,653000.0
2020-12-25,655000.0
2020-12-26,657000.0
2020-12-27,659000.0
2020-12-28,661000.0
2020-12-29,663000.0
2020-12-30,666000.0
2020-12-31,668000.0
2021-01-01,670000.0
2021-01-02,672000.0
2021-01-03,674000.0
2021-01-04,676000.0
2021-01-05,678000.0
2021-01-06,680000.0
2021-01-07,682000.0
2021-01-08,684000.0
2021-01-09,687000.0
2021-01-10,689000.0
2021-01-11,691000.0
2021-01-12,693000.0
2021-01-13,695000.0
2021-01-14,697000.0
2021-01-15,699000.0
2021-01-16,704000.0
